Did several pods make a difference?;["but it didn't seem to make a difference.", "it didn't seem to", "didn't seem to make a difference"];The presto my pod makes, to me, a very weak and watery cup of coffee. It could be just me, I prefer using the medium or dark roast pods, I like strong coffee. I tried using a few different types of coffee in the presto my pod, but it didn't seem to make a difference. I'm not convinced that the pressure is strong enough to brew a decent cup.don't buy this... heck I'll sell you mine for a dollar :-) I'll never use the dang thing again.I followed up by buying the brown eco pod, and THAT worked decently and made a nice cup of coffee by my standards.
Is the pressure strong enough?;['not convinced that the pressure is strong enough', 'not convinced', 'not convinced that the pressure is strong enough to brew a decent cup'];The presto my pod makes, to me, a very weak and watery cup of coffee. It could be just me, I prefer using the medium or dark roast pods, I like strong coffee. I tried using a few different types of coffee in the presto my pod, but it didn't seem to make a difference. I'm not convinced that the pressure is strong enough to brew a decent cup.don't buy this... heck I'll sell you mine for a dollar :-) I'll never use the dang thing again.I followed up by buying the brown eco pod, and THAT worked decently and made a nice cup of coffee by my standards.
Does the writer like strong coffee?;['I like strong coffee', 'I like strong coffee', 'strong'];The presto my pod makes, to me, a very weak and watery cup of coffee. It could be just me, I prefer using the medium or dark roast pods, I like strong coffee. I tried using a few different types of coffee in the presto my pod, but it didn't seem to make a difference. I'm not convinced that the pressure is strong enough to brew a decent cup.don't buy this... heck I'll sell you mine for a dollar :-) I'll never use the dang thing again.I followed up by buying the brown eco pod, and THAT worked decently and made a nice cup of coffee by my standards.
How long does the product take to set up?;['10 minutes', '10 minutes', '10 minutes'];This product takes 10 minutes to setup 4. It is super easy. Very easy on the eyes. It makes the room look like you have a sound system. I used my simple SONY HTIB.The product is stong on the bottom so it's not going to tilt over. The extension part is a bit weak. I have it fully extended as I guess most people would like them. The product because to lose strength and stand a bit off centered. It leans to a side. I wouldn't return them! Just keep in mind that they are a great value and look great. Just has a clumsy feel to it. I tighten them every week when i see them leaning too much.
is the product strong on the bottom?;["so it's not going to tilt over.", 'The product is stong', 'product is stong on the bottom'];This product takes 10 minutes to setup 4. It is super easy. Very easy on the eyes. It makes the room look like you have a sound system. I used my simple SONY HTIB.The product is stong on the bottom so it's not going to tilt over. The extension part is a bit weak. I have it fully extended as I guess most people would like them. The product because to lose strength and stand a bit off centered. It leans to a side. I wouldn't return them! Just keep in mind that they are a great value and look great. Just has a clumsy feel to it. I tighten them every week when i see them leaning too much.
is the extension part weak?;['extension part is a bit weak.', 'a bit', 'The extension part is a bit weak'];This product takes 10 minutes to setup 4. It is super easy. Very easy on the eyes. It makes the room look like you have a sound system. I used my simple SONY HTIB.The product is stong on the bottom so it's not going to tilt over. The extension part is a bit weak. I have it fully extended as I guess most people would like them. The product because to lose strength and stand a bit off centered. It leans to a side. I wouldn't return them! Just keep in mind that they are a great value and look great. Just has a clumsy feel to it. I tighten them every week when i see them leaning too much.
does it lean to the side?;['It leans to a side.', 'It leans to a side', 'It leans to a side'];This product takes 10 minutes to setup 4. It is super easy. Very easy on the eyes. It makes the room look like you have a sound system. I used my simple SONY HTIB.The product is stong on the bottom so it's not going to tilt over. The extension part is a bit weak. I have it fully extended as I guess most people would like them. The product because to lose strength and stand a bit off centered. It leans to a side. I wouldn't return them! Just keep in mind that they are a great value and look great. Just has a clumsy feel to it. I tighten them every week when i see them leaning too much.
how many days until the charge depletes?;['4-5 days', '4-5 days', '4-5'];I have always kept a dustbuster in my kitchen for quick clean ups. They are always charged. Not with this new 18 volt model. Not only does is not have much suction power, you can't keep the battery plugged in so it is always charged and ready to go. If you don't use it for 4-5 days, the charge depletes! So then you have to recharge it for 14-16 hours. Not convenient at all. So I returned the dustbuster. I then ordered a Eureka that works great and can be left plugged in, permanently. The model number is H96. It is not as large as it looks in the photos and is a great buy; not to mention it costs less than the inefficient new dustbusters. The new dustbuster models are now just cheap knock offs of the original great machines. Black and Decker in their attempt to make a higher profit by cheapening a previously great product, destroyed a really good thing.I strongly recommend the Eureka below:Eureka Quick Up Cordless 2 in 1, 96Hproduct.
how long do you have to recharge it?;['14-16 hours.', '14-16 hours', '14-16 hours'];I have always kept a dustbuster in my kitchen for quick clean ups. They are always charged. Not with this new 18 volt model. Not only does is not have much suction power, you can't keep the battery plugged in so it is always charged and ready to go. If you don't use it for 4-5 days, the charge depletes! So then you have to recharge it for 14-16 hours. Not convenient at all. So I returned the dustbuster. I then ordered a Eureka that works great and can be left plugged in, permanently. The model number is H96. It is not as large as it looks in the photos and is a great buy; not to mention it costs less than the inefficient new dustbusters. The new dustbuster models are now just cheap knock offs of the original great machines. Black and Decker in their attempt to make a higher profit by cheapening a previously great product, destroyed a really good thing.I strongly recommend the Eureka below:Eureka Quick Up Cordless 2 in 1, 96Hproduct.
Is it convenient?;['Not convenient at all.', 'Not', 'Not convenient at all.'];I have always kept a dustbuster in my kitchen for quick clean ups. They are always charged. Not with this new 18 volt model. Not only does is not have much suction power, you can't keep the battery plugged in so it is always charged and ready to go. If you don't use it for 4-5 days, the charge depletes! So then you have to recharge it for 14-16 hours. Not convenient at all. So I returned the dustbuster. I then ordered a Eureka that works great and can be left plugged in, permanently. The model number is H96. It is not as large as it looks in the photos and is a great buy; not to mention it costs less than the inefficient new dustbusters. The new dustbuster models are now just cheap knock offs of the original great machines. Black and Decker in their attempt to make a higher profit by cheapening a previously great product, destroyed a really good thing.I strongly recommend the Eureka below:Eureka Quick Up Cordless 2 in 1, 96Hproduct.
What is the model number?;['H96', 'H96', 'H96'];I have always kept a dustbuster in my kitchen for quick clean ups. They are always charged. Not with this new 18 volt model. Not only does is not have much suction power, you can't keep the battery plugged in so it is always charged and ready to go. If you don't use it for 4-5 days, the charge depletes! So then you have to recharge it for 14-16 hours. Not convenient at all. So I returned the dustbuster. I then ordered a Eureka that works great and can be left plugged in, permanently. The model number is H96. It is not as large as it looks in the photos and is a great buy; not to mention it costs less than the inefficient new dustbusters. The new dustbuster models are now just cheap knock offs of the original great machines. Black and Decker in their attempt to make a higher profit by cheapening a previously great product, destroyed a really good thing.I strongly recommend the Eureka below:Eureka Quick Up Cordless 2 in 1, 96Hproduct.
What did the buyer originally want?;['electric kettle', 'electric kettle', 'electric kettle'];i wanted an electric kettle, but landed up ordering this as i thought this was multi-functional and could be used to boil eggs etc as well. While it is muli-functional; 2 biggest irritatiosn are:- it has to be plugged out - i cannot just press a button for it to stop heating. I literally has to be plugged out. That reduces the functionality and safety of this product. bit of an irritation in a busy kitchen.- it leaks... within one week of using it, I noticed it leaks water while boiling and also leaks if there is any water left in it... Cleaning mess adds to the list instead of reducing it...
How many irritations are there?;['2', '2', '2'];i wanted an electric kettle, but landed up ordering this as i thought this was multi-functional and could be used to boil eggs etc as well. While it is muli-functional; 2 biggest irritatiosn are:- it has to be plugged out - i cannot just press a button for it to stop heating. I literally has to be plugged out. That reduces the functionality and safety of this product. bit of an irritation in a busy kitchen.- it leaks... within one week of using it, I noticed it leaks water while boiling and also leaks if there is any water left in it... Cleaning mess adds to the list instead of reducing it...
How do you turn off the heating element?;['plugged out', 'plugged out'];i wanted an electric kettle, but landed up ordering this as i thought this was multi-functional and could be used to boil eggs etc as well. While it is muli-functional; 2 biggest irritatiosn are:- it has to be plugged out - i cannot just press a button for it to stop heating. I literally has to be plugged out. That reduces the functionality and safety of this product. bit of an irritation in a busy kitchen.- it leaks... within one week of using it, I noticed it leaks water while boiling and also leaks if there is any water left in it... Cleaning mess adds to the list instead of reducing it...
What happens when the water boils?;['leaks', 'leaks water'];i wanted an electric kettle, but landed up ordering this as i thought this was multi-functional and could be used to boil eggs etc as well. While it is muli-functional; 2 biggest irritatiosn are:- it has to be plugged out - i cannot just press a button for it to stop heating. I literally has to be plugged out. That reduces the functionality and safety of this product. bit of an irritation in a busy kitchen.- it leaks... within one week of using it, I noticed it leaks water while boiling and also leaks if there is any water left in it... Cleaning mess adds to the list instead of reducing it...
What rooms were these purchased for?;['guest bathrooms', 'guest bathrooms', 'guest bathrooms'];Purchased two of these for both of the guest bathrooms in the house and they look great in the pictures of the listing, but when we got them out of the box, the chrome looks cheap and the frosted plastic is thin and overall this holder just did not live up to our other InterDesign items in our bathrooms. So we returned them to Amazon without taking them out of the wrapper. Although I thought the lid would look great and keep dust and water from getting on the rolls, the lid has a hole in the center of it for easy on and off, so it kind of defeats the purpose of protecting the TP and again the lid has the ultra shiny chrome ring around the middle and the thin frosted plastic, so it just looks cheap and not well made.
What is the lid made of?;['ultra shiny chrome ring around the middle and the thin frosted plastic', 'ultra shiny chrome ring around the middle and the thin frosted plastic', 'plastic'];Purchased two of these for both of the guest bathrooms in the house and they look great in the pictures of the listing, but when we got them out of the box, the chrome looks cheap and the frosted plastic is thin and overall this holder just did not live up to our other InterDesign items in our bathrooms. So we returned them to Amazon without taking them out of the wrapper. Although I thought the lid would look great and keep dust and water from getting on the rolls, the lid has a hole in the center of it for easy on and off, so it kind of defeats the purpose of protecting the TP and again the lid has the ultra shiny chrome ring around the middle and the thin frosted plastic, so it just looks cheap and not well made.
What had a hole in the center of it?;['lid', 'lid'];Purchased two of these for both of the guest bathrooms in the house and they look great in the pictures of the listing, but when we got them out of the box, the chrome looks cheap and the frosted plastic is thin and overall this holder just did not live up to our other InterDesign items in our bathrooms. So we returned them to Amazon without taking them out of the wrapper. Although I thought the lid would look great and keep dust and water from getting on the rolls, the lid has a hole in the center of it for easy on and off, so it kind of defeats the purpose of protecting the TP and again the lid has the ultra shiny chrome ring around the middle and the thin frosted plastic, so it just looks cheap and not well made.
How many were purchased?;['two', 'two', 'two'];Purchased two of these for both of the guest bathrooms in the house and they look great in the pictures of the listing, but when we got them out of the box, the chrome looks cheap and the frosted plastic is thin and overall this holder just did not live up to our other InterDesign items in our bathrooms. So we returned them to Amazon without taking them out of the wrapper. Although I thought the lid would look great and keep dust and water from getting on the rolls, the lid has a hole in the center of it for easy on and off, so it kind of defeats the purpose of protecting the TP and again the lid has the ultra shiny chrome ring around the middle and the thin frosted plastic, so it just looks cheap and not well made.
What was purchased?;['mattress', 'mattress'];I purchased this mattress mostly based on prior experience. I had purchased a memory foam mattress from Amazon about 4 years ago and it was perfect - and comfortable. I thought I was buying the same item based on price and description. I bought this mattress about 6 months ago when I moved. It's not the same mattress! As others noted it never expanded to the full 10 inches (mine went to about 9 - which is OK) but the lower corners (especially 2) of the lower-firm-foam didn't fill out much - the corners are only about 4 or 5 inches thick. This does not affect sleeping comfort and actually makes it easier to put the fitted sheets on. At $300 vs. $1200+ for local priced twin memory foam I suppose one can't complaint too much - but I would not have accepted such a defect if I didn't have to send it back - and that's not easy from Alaska. After sleeping on the mattress for 6 months it is very comfortable and still no "dips" in my usual sleeping position - but those corners still bother me every time I change the sheets! Considering the price I would still buy my next memory foam mattress from Amazon but would not buy this brand.
What was purchased 4 years ago?;['a memory foam mattress', 'memory foam mattress', 'memory foam mattress'];I purchased this mattress mostly based on prior experience. I had purchased a memory foam mattress from Amazon about 4 years ago and it was perfect - and comfortable. I thought I was buying the same item based on price and description. I bought this mattress about 6 months ago when I moved. It's not the same mattress! As others noted it never expanded to the full 10 inches (mine went to about 9 - which is OK) but the lower corners (especially 2) of the lower-firm-foam didn't fill out much - the corners are only about 4 or 5 inches thick. This does not affect sleeping comfort and actually makes it easier to put the fitted sheets on. At $300 vs. $1200+ for local priced twin memory foam I suppose one can't complaint too much - but I would not have accepted such a defect if I didn't have to send it back - and that's not easy from Alaska. After sleeping on the mattress for 6 months it is very comfortable and still no "dips" in my usual sleeping position - but those corners still bother me every time I change the sheets! Considering the price I would still buy my next memory foam mattress from Amazon but would not buy this brand.
How thick are the corners?;['4 or 5 inches thick', '4 or 5 inches', 'about 4 or 5 inches thick'];I purchased this mattress mostly based on prior experience. I had purchased a memory foam mattress from Amazon about 4 years ago and it was perfect - and comfortable. I thought I was buying the same item based on price and description. I bought this mattress about 6 months ago when I moved. It's not the same mattress! As others noted it never expanded to the full 10 inches (mine went to about 9 - which is OK) but the lower corners (especially 2) of the lower-firm-foam didn't fill out much - the corners are only about 4 or 5 inches thick. This does not affect sleeping comfort and actually makes it easier to put the fitted sheets on. At $300 vs. $1200+ for local priced twin memory foam I suppose one can't complaint too much - but I would not have accepted such a defect if I didn't have to send it back - and that's not easy from Alaska. After sleeping on the mattress for 6 months it is very comfortable and still no "dips" in my usual sleeping position - but those corners still bother me every time I change the sheets! Considering the price I would still buy my next memory foam mattress from Amazon but would not buy this brand.
Where is the buyer from?;['Alaska', 'Alaska', 'Alaska'];I purchased this mattress mostly based on prior experience. I had purchased a memory foam mattress from Amazon about 4 years ago and it was perfect - and comfortable. I thought I was buying the same item based on price and description. I bought this mattress about 6 months ago when I moved. It's not the same mattress! As others noted it never expanded to the full 10 inches (mine went to about 9 - which is OK) but the lower corners (especially 2) of the lower-firm-foam didn't fill out much - the corners are only about 4 or 5 inches thick. This does not affect sleeping comfort and actually makes it easier to put the fitted sheets on. At $300 vs. $1200+ for local priced twin memory foam I suppose one can't complaint too much - but I would not have accepted such a defect if I didn't have to send it back - and that's not easy from Alaska. After sleeping on the mattress for 6 months it is very comfortable and still no "dips" in my usual sleeping position - but those corners still bother me every time I change the sheets! Considering the price I would still buy my next memory foam mattress from Amazon but would not buy this brand.
How long has the buyer had their new one now?;['6 months ago', '6 months ago'];I purchased this mattress mostly based on prior experience. I had purchased a memory foam mattress from Amazon about 4 years ago and it was perfect - and comfortable. I thought I was buying the same item based on price and description. I bought this mattress about 6 months ago when I moved. It's not the same mattress! As others noted it never expanded to the full 10 inches (mine went to about 9 - which is OK) but the lower corners (especially 2) of the lower-firm-foam didn't fill out much - the corners are only about 4 or 5 inches thick. This does not affect sleeping comfort and actually makes it easier to put the fitted sheets on. At $300 vs. $1200+ for local priced twin memory foam I suppose one can't complaint too much - but I would not have accepted such a defect if I didn't have to send it back - and that's not easy from Alaska. After sleeping on the mattress for 6 months it is very comfortable and still no "dips" in my usual sleeping position - but those corners still bother me every time I change the sheets! Considering the price I would still buy my next memory foam mattress from Amazon but would not buy this brand.
What did they see in Crate and Barrell?;['pizelle maker', 'pizelle maker', 'pizelle maker'];I saw a pizelle maker in Crate and Barrell and the associate convinced me how delicious they were, and that they were an italian tradition. My husband has italian heritage so I was easily convinced to get one. C&B was backordered for 4 months. I looked on Amazon and bought the same brand, which I am exceptionally please that I did. I love, love, love my pizzelle maker! I got the recipe on Allrecipes.com. A helpful hint is to put the batter towards the back half of the hot grill plate and as you close the lid, it will ooze forward. It really doesn't take a lot of batter. I also realized that they use these for ice cream bowls. Man, you can't go wrong with it!
How long was it backordered?;['4 months', '4 months', '4 months'];I saw a pizelle maker in Crate and Barrell and the associate convinced me how delicious they were, and that they were an italian tradition. My husband has italian heritage so I was easily convinced to get one. C&B was backordered for 4 months. I looked on Amazon and bought the same brand, which I am exceptionally please that I did. I love, love, love my pizzelle maker! I got the recipe on Allrecipes.com. A helpful hint is to put the batter towards the back half of the hot grill plate and as you close the lid, it will ooze forward. It really doesn't take a lot of batter. I also realized that they use these for ice cream bowls. Man, you can't go wrong with it!
Where did they see the pizelle maker?;['Crate and Barrell', 'Crate and Barrell', 'Crate and Barrell'];I saw a pizelle maker in Crate and Barrell and the associate convinced me how delicious they were, and that they were an italian tradition. My husband has italian heritage so I was easily convinced to get one. C&B was backordered for 4 months. I looked on Amazon and bought the same brand, which I am exceptionally please that I did. I love, love, love my pizzelle maker! I got the recipe on Allrecipes.com. A helpful hint is to put the batter towards the back half of the hot grill plate and as you close the lid, it will ooze forward. It really doesn't take a lot of batter. I also realized that they use these for ice cream bowls. Man, you can't go wrong with it!
Where did the recipe come from?;['Allrecipes.com', 'italian', 'Allrecipes.com'];I saw a pizelle maker in Crate and Barrell and the associate convinced me how delicious they were, and that they were an italian tradition. My husband has italian heritage so I was easily convinced to get one. C&B was backordered for 4 months. I looked on Amazon and bought the same brand, which I am exceptionally please that I did. I love, love, love my pizzelle maker! I got the recipe on Allrecipes.com. A helpful hint is to put the batter towards the back half of the hot grill plate and as you close the lid, it will ooze forward. It really doesn't take a lot of batter. I also realized that they use these for ice cream bowls. Man, you can't go wrong with it!
What is perfect for the buyer?;['duvet insert', 'king size insert', 'duvet insert'];I am pretty picky with these things, but this duvet insert is perfect for me. I usually kick off my blankets in the night and then wake up feezing in the early morning hours. That doesn't happen anymore with this duvet. It keeps enough heat in to keep me comfortably warm but not so much that I start feeling overheated and claustrophobic. So glad I got this. I used it for a few nights without the duvet cover since that had not arrived yet - I would not reccommend that as it will shed little white fuzzballs everywhere. Since getting it in the duvet cover, that has not been a problem. I recommend using this with the duvet clips available on Amazon to keep the devet aligned witht he cover. I bought the Royal Hotel 800 thread count king size duvet cover which fit perfectly with this king size insert.
What thread count cover did they purchase?;['800 thread', '800 thread count', '800 thread count'];I am pretty picky with these things, but this duvet insert is perfect for me. I usually kick off my blankets in the night and then wake up feezing in the early morning hours. That doesn't happen anymore with this duvet. It keeps enough heat in to keep me comfortably warm but not so much that I start feeling overheated and claustrophobic. So glad I got this. I used it for a few nights without the duvet cover since that had not arrived yet - I would not reccommend that as it will shed little white fuzzballs everywhere. Since getting it in the duvet cover, that has not been a problem. I recommend using this with the duvet clips available on Amazon to keep the devet aligned witht he cover. I bought the Royal Hotel 800 thread count king size duvet cover which fit perfectly with this king size insert.
What do they recommend to use with the duvet insert?;['duvet clips', 'duvet clips', 'blankets'];I am pretty picky with these things, but this duvet insert is perfect for me. I usually kick off my blankets in the night and then wake up feezing in the early morning hours. That doesn't happen anymore with this duvet. It keeps enough heat in to keep me comfortably warm but not so much that I start feeling overheated and claustrophobic. So glad I got this. I used it for a few nights without the duvet cover since that had not arrived yet - I would not reccommend that as it will shed little white fuzzballs everywhere. Since getting it in the duvet cover, that has not been a problem. I recommend using this with the duvet clips available on Amazon to keep the devet aligned witht he cover. I bought the Royal Hotel 800 thread count king size duvet cover which fit perfectly with this king size insert.
Where can the duvet clips be found?;['Amazon', 'Amazon', 'Amazon'];I am pretty picky with these things, but this duvet insert is perfect for me. I usually kick off my blankets in the night and then wake up feezing in the early morning hours. That doesn't happen anymore with this duvet. It keeps enough heat in to keep me comfortably warm but not so much that I start feeling overheated and claustrophobic. So glad I got this. I used it for a few nights without the duvet cover since that had not arrived yet - I would not reccommend that as it will shed little white fuzzballs everywhere. Since getting it in the duvet cover, that has not been a problem. I recommend using this with the duvet clips available on Amazon to keep the devet aligned witht he cover. I bought the Royal Hotel 800 thread count king size duvet cover which fit perfectly with this king size insert.
how many quarts of yogurt is made every other day?;['two', 'two', 'two'];I have now been using my yogurt equipment long enough to have it down to a routine and the mistakes out of the way.Conclusion? A real winner.I am making two quarts of yogurt every other day. I heat the milk, cool it, mix the starter and put it in the machine for about 10/12 hours. I then put the container in the fridge to cool. I pour 24oz of it into my cheese machine, Cuisipro Donvier Yogurt Cheese Maker, and make it into 12oz of yogurt cream cheese. Most of the rest is mixed 2 to 1 with frozen strawberry puree and sugar to taste and then drunk.My hand plunger solved the soup problem. You really need to get the starter mixed well. Taste is outstanding.If you want to make yogurt, buy this equipment. You will be happy. After your first couple of mixes, it's a snap.
how long is the yogurt in the machine?;['10/12 hours', '10/12 hours', '10/12 hours'];I have now been using my yogurt equipment long enough to have it down to a routine and the mistakes out of the way.Conclusion? A real winner.I am making two quarts of yogurt every other day. I heat the milk, cool it, mix the starter and put it in the machine for about 10/12 hours. I then put the container in the fridge to cool. I pour 24oz of it into my cheese machine, Cuisipro Donvier Yogurt Cheese Maker, and make it into 12oz of yogurt cream cheese. Most of the rest is mixed 2 to 1 with frozen strawberry puree and sugar to taste and then drunk.My hand plunger solved the soup problem. You really need to get the starter mixed well. Taste is outstanding.If you want to make yogurt, buy this equipment. You will be happy. After your first couple of mixes, it's a snap.
what is the name of the cheese machine?;['Cuisipro Donvier Yogurt Cheese Maker,', 'Cuisipro Donvier Yogurt Cheese Maker', 'Cuisipro Donvier Yogurt Cheese Maker'];I have now been using my yogurt equipment long enough to have it down to a routine and the mistakes out of the way.Conclusion? A real winner.I am making two quarts of yogurt every other day. I heat the milk, cool it, mix the starter and put it in the machine for about 10/12 hours. I then put the container in the fridge to cool. I pour 24oz of it into my cheese machine, Cuisipro Donvier Yogurt Cheese Maker, and make it into 12oz of yogurt cream cheese. Most of the rest is mixed 2 to 1 with frozen strawberry puree and sugar to taste and then drunk.My hand plunger solved the soup problem. You really need to get the starter mixed well. Taste is outstanding.If you want to make yogurt, buy this equipment. You will be happy. After your first couple of mixes, it's a snap.
what type of frozen strawberry is used?;['puree', 'puree', 'puree'];I have now been using my yogurt equipment long enough to have it down to a routine and the mistakes out of the way.Conclusion? A real winner.I am making two quarts of yogurt every other day. I heat the milk, cool it, mix the starter and put it in the machine for about 10/12 hours. I then put the container in the fridge to cool. I pour 24oz of it into my cheese machine, Cuisipro Donvier Yogurt Cheese Maker, and make it into 12oz of yogurt cream cheese. Most of the rest is mixed 2 to 1 with frozen strawberry puree and sugar to taste and then drunk.My hand plunger solved the soup problem. You really need to get the starter mixed well. Taste is outstanding.If you want to make yogurt, buy this equipment. You will be happy. After your first couple of mixes, it's a snap.
is the yogurt put in the fridge or stove?;['fridge', 'fridge', 'fridge'];I have now been using my yogurt equipment long enough to have it down to a routine and the mistakes out of the way.Conclusion? A real winner.I am making two quarts of yogurt every other day. I heat the milk, cool it, mix the starter and put it in the machine for about 10/12 hours. I then put the container in the fridge to cool. I pour 24oz of it into my cheese machine, Cuisipro Donvier Yogurt Cheese Maker, and make it into 12oz of yogurt cream cheese. Most of the rest is mixed 2 to 1 with frozen strawberry puree and sugar to taste and then drunk.My hand plunger solved the soup problem. You really need to get the starter mixed well. Taste is outstanding.If you want to make yogurt, buy this equipment. You will be happy. After your first couple of mixes, it's a snap.
what was the biggest complaint?;['slow speeds were too fast', 'slow speeds were too fast', 'slow speeds were too fast'];Absolutely love it. Researched a dozen mixers, biggest complaint was that slow speeds were too fast. This one is realllllly slooooow and always starts at the lowest speed. Beaters were a bit tricky to learn to insert properly, finally found the knack for it. Having the blender beater (single) means I can mix dough and beat egg whites or cream separately without cleaning anything in between. Feels like a quality piece of equipment, well made. Hoping I won't experience the failures described by others as I only use it once a week.
is the blender beater a single or double?;['single', '(single)', 'single'];Absolutely love it. Researched a dozen mixers, biggest complaint was that slow speeds were too fast. This one is realllllly slooooow and always starts at the lowest speed. Beaters were a bit tricky to learn to insert properly, finally found the knack for it. Having the blender beater (single) means I can mix dough and beat egg whites or cream separately without cleaning anything in between. Feels like a quality piece of equipment, well made. Hoping I won't experience the failures described by others as I only use it once a week.
what were hard to insert properly?;['Beaters', 'Beaters', 'Beaters'];Absolutely love it. Researched a dozen mixers, biggest complaint was that slow speeds were too fast. This one is realllllly slooooow and always starts at the lowest speed. Beaters were a bit tricky to learn to insert properly, finally found the knack for it. Having the blender beater (single) means I can mix dough and beat egg whites or cream separately without cleaning anything in between. Feels like a quality piece of equipment, well made. Hoping I won't experience the failures described by others as I only use it once a week.
what is mixed?;['dough', 'dough', 'dough'];Absolutely love it. Researched a dozen mixers, biggest complaint was that slow speeds were too fast. This one is realllllly slooooow and always starts at the lowest speed. Beaters were a bit tricky to learn to insert properly, finally found the knack for it. Having the blender beater (single) means I can mix dough and beat egg whites or cream separately without cleaning anything in between. Feels like a quality piece of equipment, well made. Hoping I won't experience the failures described by others as I only use it once a week.
